"customer_id","customer_name","age","product_id","product_name","category","order_id","ship_mode","sales"
"IM-15070","Irene Maddox",66,"FUR-BO-10003450","Bush Westfield Collection Bookcases  Dark Cherry Finish","Furniture","CA-2015-104346","Standard Class","69.576"
"IM-15070","Irene Maddox",66,"OFF-AR-10001545","Newell 326","Office Supplies","CA-2015-104346","Standard Class","4.224"
"IM-15070","Irene Maddox",66,"TEC-AC-10004396","Logitech Keyboard K120","Technology","CA-2015-104346","Standard Class","58.08"
"IM-15070","Irene Maddox",66,"FUR-FU-10002456","Master Caster Door Stop  Large Neon Orange","Furniture","CA-2015-104346","Standard Class","52.416"
"IM-15070","Irene Maddox",66,"FUR-FU-10001473","DAX Wood Document Frame","Furniture","CA-2015-104346","Standard Class","54.92"
"IM-15070","Irene Maddox",66,"FUR-TA-10000849","Bevis Rectangular Conference Tables","Furniture","CA-2015-104346","Standard Class","364.95"
"IM-15070","Irene Maddox",66,"OFF-PA-10001166","Xerox 2","Office Supplies","CA-2015-104346","Standard Class","85.056"
"IM-15070","Irene Maddox",66,"OFF-PA-10003256","Avery Personal Creations Heavyweight Cards","Office Supplies","CA-2015-104346","Standard Class","27.696"
"MM-18055","Michelle Moray",19,"OFF-PA-10002870","Ampad Phone Message Book  Recycled  400 Message Capacity  5 ¾” x 11”","Office Supplies","US-2015-141684","Standard Class","24.96"
"MF-18250","Monica Federle",34,"FUR-FU-10001215","Howard Miller 11-1/2 Diameter Brentwood Wall Clock","Furniture","CA-2015-144722","Standard Class","43.13"
"CK-12595","Clytie Kelty",60,"OFF-BI-10004187","3-ring staple pack","Office Supplies","CA-2015-120516","Standard Class","5.64"
"MK-17905","Michael Kennedy",20,"OFF-BI-10001718","GBC DocuBind P50 Personal Binding Machine","Office Supplies","US-2016-148901","Standard Class","57.582"
"MK-17905","Michael Kennedy",20,"OFF-PA-10004983","Xerox 23","Office Supplies","US-2016-148901","Standard Class","31.104"
"MK-17905","Michael Kennedy",20,"FUR-FU-10002396","DAX Copper Panel Document Frame  5 x 7 Size","Furniture","US-2016-148901","Standard Class","30.192"
"MK-17905","Michael Kennedy",20,"TEC-PH-10003988","LF Elite 3D Dazzle Designer Hard Case Cover  Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite","Technology","US-2016-148901","Standard Class","43.6"
"MK-17905","Michael Kennedy",20,"OFF-AR-10002467","Dixon Ticonderoga Pencils","Office Supplies","US-2016-148901","Standard Class","4.768"
"MK-17905","Michael Kennedy",20,"OFF-BI-10004002","Wilson Jones International Size A4 Ring Binders","Office Supplies","US-2016-148901","Standard Class","10.38"
"MK-17905","Michael Kennedy",20,"OFF-BI-10002309","Avery Heavy-Duty EZD  Binder With Locking Rings","Office Supplies","US-2016-148901","Standard Class","13.392"
"MH-17455","Mark Hamilton",49,"TEC-PH-10003885","Cisco SPA508G","Technology","CA-2017-136364","Second Class","39.594"
"MH-17455","Mark Hamilton",49,"FUR-FU-10002501","Nu-Dell Executive Frame","Furniture","CA-2017-136364","Second Class","91.008"
"NG-18430","Nathan Gelder",50,"OFF-PA-10000176","Xerox 1887","Office Supplies","CA-2015-137708","Second Class","37.94"
"NG-18430","Nathan Gelder",50,"OFF-PA-10000327","Xerox 1971","Office Supplies","CA-2015-137708","Second Class","42.8"
"NG-18430","Nathan Gelder",50,"OFF-ST-10004634","Personal Folder Holder  Ebony","Office Supplies","CA-2015-137708","Second Class","33.63"
"PB-19210","Phillip Breyer",32,"OFF-EN-10003040","Quality Park Security Envelopes","Office Supplies","CA-2014-149055","Standard Class","62.808"
"RE-19450","Richard Eichhorn",30,"OFF-PA-10003228","Xerox 1917","Office Supplies","CA-2015-151589","First Class","195.64"
"RE-19450","Richard Eichhorn",30,"TEC-PH-10004345","Cisco SPA 502G IP Phone","Technology","CA-2015-151589","First Class","239.9"
"EB-14110","Eugene Barchas",44,"FUR-CH-10000785","Global Ergonomic Managers Chair","Furniture","CA-2016-121370","Second Class","380.058"
"EB-14110","Eugene Barchas",44,"TEC-CO-10004115","Sharp AL-1530CS Digital Copier","Technology","CA-2016-121370","Second Class","1199.976"
"EB-14110","Eugene Barchas",44,"FUR-FU-10002813","DAX Contemporary Wood Frame with Silver Metal Mat  Desktop  11 x 14 Size","Furniture","CA-2016-121370","Second Class","48.576"
"TB-21625","Trudy Brown",63,"OFF-PA-10002751","Xerox 1920","Office Supplies","CA-2016-111696","First Class","17.94"
"MG-17695","Maureen Gnade",33,"OFF-PA-10004569","Wirebound Message Books  Two 4 1/4 x 5 Forms per Page","Office Supplies","CA-2014-139598","Standard Class","18.264"
"MG-17695","Maureen Gnade",33,"OFF-AP-10002998","Holmes 99% HEPA Air Purifier","Office Supplies","CA-2014-139598","Standard Class","34.656"
"MG-17695","Maureen Gnade",33,"OFF-AP-10003287","Tripp Lite TLP810NET Broadband Surge for Modem/Fax","Office Supplies","CA-2014-139598","Standard Class","81.552"
"MG-17695","Maureen Gnade",33,"OFF-ST-10001370","Sensible Storage WireTech Storage Systems","Office Supplies","CA-2014-139598","Standard Class","227.136"
"LW-17125","Liz Willingham",55,"OFF-BI-10004040","Wilson Jones Impact Binders","Office Supplies","CA-2017-117436","Standard Class","10.36"
"PF-19120","Peter Fuller",48,"OFF-AP-10002651","Hoover Upright Vacuum With Dirt Cup","Office Supplies","CA-2015-140025","Standard Class","463.248"
"PF-19120","Peter Fuller",48,"TEC-AC-10002402","Razer Kraken PRO Over Ear PC and Music Headset","Technology","CA-2015-140025","Standard Class","383.952"
"NZ-18565","Nick Zandusky",23,"OFF-BI-10001658","GBC Standard Therm-A-Bind Covers","Office Supplies","CA-2016-134222","Same Day","44.856"
"CK-12205","Chloris Kastensmidt",61,"TEC-MA-10000752","Texas Instrument TI-15 Fraction Calculator","Technology","CA-2016-140018","Standard Class","30.345"
"CK-12205","Chloris Kastensmidt",61,"FUR-CH-10003817","Global Value Steno Chair  Gray","Furniture","CA-2016-140018","Standard Class","127.554"
"CK-12205","Chloris Kastensmidt",61,"FUR-FU-10001876","Computer Room Manger  14","Furniture","CA-2016-140018","Standard Class","77.952"
"JE-15610","Jim Epp",38,"OFF-BI-10003460","Acco 3-Hole Punch","Office Supplies","US-2017-136707","First Class","14.016"
"JO-15145","Jack O'Briant",68,"OFF-ST-10000464","Multi-Use Personal File Cart and Caster Set  Three Stacking Bins","Office Supplies","CA-2014-152562","Standard Class","69.52"
"JO-15145","Jack O'Briant",68,"OFF-AR-10001919","OIC #2 Pencils  Medium Soft","Office Supplies","CA-2014-152562","Standard Class","5.64"
"TT-21220","Thomas Thornton",47,"OFF-BI-10002393","Binder Posts","Office Supplies","CA-2016-152408","Standard Class","13.776"
"MS-17365","Maribeth Schnelling",55,"OFF-AP-10001293","Belkin 8 Outlet Surge Protector","Office Supplies","CA-2014-120278","Standard Class","245.88"
"MS-17365","Maribeth Schnelling",55,"OFF-ST-10004258","Portable Personal File Box","Office Supplies","CA-2014-120278","Standard Class","36.63"
"MS-17365","Maribeth Schnelling",55,"OFF-ST-10002214","X-Rack File for Hanging Folders","Office Supplies","CA-2014-120278","Standard Class","22.58"
"MS-17365","Maribeth Schnelling",55,"OFF-BI-10004970","ACCOHIDE 3-Ring Binder  Blue  1","Office Supplies","CA-2014-120278","Standard Class","12.39"
"MP-18175","Mike Pelletier",34,"OFF-BI-10002571","Avery Framed View Binder  EZD Ring (Locking)  Navy  1 1/2","Office Supplies","CA-2017-167661","Standard Class","39.92"
"MP-18175","Mike Pelletier",34,"OFF-PA-10002581","Xerox 1951","Office Supplies","CA-2017-167661","Standard Class","61.96"
"MP-18175","Mike Pelletier",34,"OFF-BI-10001097","Avery Hole Reinforcements","Office Supplies","CA-2017-167661","Standard Class","19.936"
"FH-14350","Fred Harton",45,"OFF-BI-10003429","Cardinal HOLDit! Binder Insert Strips Extra Strips","Office Supplies","CA-2017-106831","First Class","3.798"
"FH-14350","Fred Harton",45,"OFF-PA-10000682","Xerox 1924","Office Supplies","CA-2017-106831","First Class","27.744"
"FH-14350","Fred Harton",45,"TEC-PH-10001700","Panasonic KX-TG6844B Expandable Digital Cordless Telephone","Technology","CA-2017-106831","First Class","158.376"
"SC-20050","Sample Company A",38,"FUR-FU-10000629","9-3/4 Diameter Round Wall Clock","Furniture","CA-2017-154123","Standard Class","27.58"
"NM-18520","Neoma Murray",45,"OFF-BI-10001267","Universal Recycled Hanging Pressboard Report Binders  Letter Size","Office Supplies","CA-2016-136049","Standard Class","5.553"
"JO-15280","Jas O'Carroll",39,"OFF-ST-10001418","Carina Media Storage Towers in Natural & Black","Office Supplies","CA-2017-118402","Standard Class","243.92"
"CC-12475","Cindy Chapman",48,"OFF-FA-10004968","Rubber Band Ball","Office Supplies","US-2016-139388","First Class","14.96"
"MZ-17515","Mary Zewe",52,"OFF-BI-10004140","Avery Non-Stick Binders","Office Supplies","US-2014-128685","First Class","7.184"
"MS-17830","Melanie Seite",61,"OFF-BI-10003460","Acco 3-Hole Punch","Office Supplies","CA-2015-124044","Second Class","10.512"
"GK-14620","Grace Kelly",32,"TEC-PH-10002115","Plantronics 81402","Technology","CA-2014-164469","Second Class","263.96"
"GK-14620","Grace Kelly",32,"OFF-AR-10003478","Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters  4/Pack","Office Supplies","CA-2014-164469","Second Class","71.632"
"GK-14620","Grace Kelly",32,"OFF-AR-10000475","Hunt BOSTON Vista Battery-Operated Pencil Sharpener  Black","Office Supplies","CA-2014-164469","Second Class","9.328"
"MC-17275","Marc Crier",24,"OFF-AR-10003045","Prang Colored Pencils","Office Supplies","CA-2014-107818","Standard Class","5.88"
"MC-17275","Marc Crier",24,"FUR-CH-10000454","Hon Deluxe Fabric Upholstered Stacking Chairs  Rounded Back","Furniture","CA-2014-107818","Standard Class","975.92"
"MC-17275","Marc Crier",24,"OFF-AR-10000380","Hunt PowerHouse Electric Pencil Sharpener  Blue","Office Supplies","CA-2014-107818","Standard Class","303.84"
"MC-17275","Marc Crier",24,"OFF-ST-10000736","Carina Double Wide Media Storage Towers in Natural & Black","Office Supplies","CA-2014-107818","Standard Class","485.88"
"LH-17155","Logan Haushalter",43,"FUR-FU-10004270","Eldon Image Series Desk Accessories  Burgundy","Furniture","CA-2014-113320","Second Class","12.54"
"LH-17155","Logan Haushalter",43,"OFF-ST-10000617","Woodgrain Magazine Files by Perma","Office Supplies","CA-2014-113320","Second Class","8.94"
"LH-17155","Logan Haushalter",43,"FUR-FU-10001706","Longer-Life Soft White Bulbs","Furniture","CA-2014-113320","Second Class","9.24"
"PB-19150","Philip Brown",30,"OFF-BI-10003364","Binding Machine Supplies","Office Supplies","CA-2015-137526","Standard Class","70.008"
"PB-19150","Philip Brown",30,"FUR-FU-10001861","Floodlight Indoor Halogen Bulbs  1 Bulb per Pack  60 Watts","Furniture","CA-2015-137526","Standard Class","77.6"
"PB-19150","Philip Brown",30,"FUR-FU-10004845","Deflect-o EconoMat Nonstudded  No Bevel Mat","Furniture","CA-2015-137526","Standard Class","464.85"
"SS-20140","Saphhira Shifley",33,"OFF-AR-10000823","Newell 307","Office Supplies","CA-2017-136063","Standard Class","10.192"
"GK-14620","Grace Kelly",32,"OFF-BI-10001359","GBC DocuBind TL300 Electric Binding System","Office Supplies","CA-2016-101546","Standard Class","1793.98"
"GM-14455","Gary Mitchum",64,"TEC-PH-10001835","Jawbone JAMBOX Wireless Bluetooth Speaker","Technology","CA-2014-138940","Second Class","758.352"
"SH-19975","Sally Hughsby",60,"OFF-BI-10001191","Canvas Sectional Post Binders","Office Supplies","CA-2016-125164","Standard Class","20.368"
"SH-19975","Sally Hughsby",60,"OFF-BI-10003982","Wilson Jones Century Plastic Molded Ring Binders","Office Supplies","CA-2016-125164","Standard Class","49.848"
"SC-20725","Steven Cartwright",28,"TEC-PH-10001425","Mophie Juice Pack Helium for iPhone","Technology","CA-2017-163531","Standard Class","239.97"
"TT-21070","Ted Trevino",67,"FUR-CH-10001215","Global Troy Executive Leather Low-Back Tilter","Furniture","CA-2017-122490","Standard Class","2404.704"
"TT-21070","Ted Trevino",67,"OFF-BI-10001718","GBC DocuBind P50 Personal Binding Machine","Office Supplies","CA-2017-122490","Standard Class","563.024"
"TT-21070","Ted Trevino",67,"OFF-ST-10000991","Space Solutions HD Industrial Steel Shelving.","Office Supplies","CA-2017-122490","Standard Class","344.91"
"TT-21070","Ted Trevino",67,"OFF-LA-10001613","Avery File Folder Labels","Office Supplies","CA-2017-122490","Standard Class","8.64"
"SC-20440","Shaun Chance",28,"TEC-PH-10003437","Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with","Technology","CA-2017-131366","Standard Class","89.988"
"SC-20440","Shaun Chance",28,"OFF-PA-10000675","Xerox 1919","Office Supplies","CA-2017-131366","Standard Class","229.544"
"KL-16645","Ken Lonsdale",43,"OFF-FA-10000840","OIC Thumb-Tacks","Office Supplies","CA-2017-164042","Standard Class","1.824"
"KL-16645","Ken Lonsdale",43,"OFF-AP-10001947","Acco 6 Outlet Guardian Premium Plus Surge Suppressor","Office Supplies","CA-2017-164042","Standard Class","18.32"
"KL-16645","Ken Lonsdale",43,"OFF-ST-10002301","Tennsco Commercial Shelving","Office Supplies","CA-2017-164042","Standard Class","48.816"
"KL-16645","Ken Lonsdale",43,"OFF-BI-10001922","Storex Dura Pro Binders","Office Supplies","CA-2017-164042","Standard Class","1.188"
"KN-16390","Katherine Nockton",43,"TEC-AC-10001267","Imation 32GB Pocket Pro USB 3.0 Flash Drive - 32 GB - Black - 1 P ...","Technology","CA-2014-132864","Standard Class","119.8"
"SL-20155","Sara Luxemburg",55,"OFF-ST-10000532","Advantus Rolling Drawer Organizers","Office Supplies","US-2014-155817","Standard Class","61.568"
"SL-20155","Sara Luxemburg",55,"OFF-AR-10002335","DIXON Oriole Pencils","Office Supplies","US-2014-155817","Standard Class","6.192"
"PW-19240","Pierre Wener",70,"OFF-BI-10000201","Avery Triangle Shaped Sheet Lifters  Black  2/Pack","Office Supplies","US-2016-131891","First Class","2.214"
"TB-21175","Thomas Boland",45,"OFF-EN-10004846","Letter or Legal Size Expandable Poly String Tie Envelopes","Office Supplies","CA-2017-143567","Second Class","5.32"
"TB-21175","Thomas Boland",45,"FUR-CH-10000454","Hon Deluxe Fabric Upholstered Stacking Chairs  Rounded Back","Furniture","CA-2017-143567","Second Class","975.92"
"TB-21175","Thomas Boland",45,"TEC-AC-10004145","Logitech diNovo Edge Keyboard","Technology","CA-2017-143567","Second Class","2249.91"
"TB-21175","Thomas Boland",45,"OFF-ST-10001580","Super Decoflex Portable Personal File","Office Supplies","CA-2017-143567","Second Class","59.92"
"AH-10210","Alan Hwang",58,"OFF-BI-10003876","Green Canvas Binder for 8-1/2 x 14 Sheets","Office Supplies","CA-2017-104080","Standard Class","171.2"
"AH-10210","Alan Hwang",58,"OFF-AR-10001972","Newell 323","Office Supplies","CA-2017-104080","Standard Class","3.36"
"SC-20695","Steve Chapman",46,"OFF-PA-10000595","Xerox 1929","Office Supplies","CA-2014-151379","Standard Class","114.2"
"RF-19345","Randy Ferguson",48,"FUR-CH-10004477","Global Push Button Managers Chair  Indigo","Furniture","CA-2016-163167","Second Class","182.67"
"RF-19345","Randy Ferguson",48,"TEC-AC-10003441","Kingston Digital DataTraveler 32GB USB 2.0","Technology","CA-2016-163167","Second Class","101.7"
"RF-19345","Randy Ferguson",48,"OFF-ST-10004459","Tennsco Single-Tier Lockers","Office Supplies","CA-2016-163167","Second Class","1126.02"
"RF-19345","Randy Ferguson",48,"OFF-ST-10003805","24 Capacity Maxi Data Binder Racks  Pearl","Office Supplies","CA-2016-163167","Second Class","1263.3"
"EH-13765","Edward Hooks",44,"OFF-AR-10001246","Newell 317","Office Supplies","CA-2016-135776","Standard Class","8.82"
"EH-13765","Edward Hooks",44,"OFF-PA-10001295","Computer Printout Paper with Letter-Trim Perforations","Office Supplies","CA-2016-135776","Standard Class","37.94"
"EH-13765","Edward Hooks",44,"OFF-AR-10001231","Sanford EarthWrite Recycled Pencils  Medium Soft  #2","Office Supplies","CA-2016-135776","Standard Class","4.2"
"EH-13765","Edward Hooks",44,"OFF-ST-10002743","SAFCO Boltless Steel Shelving","Office Supplies","CA-2016-135776","Standard Class","227.28"
"EH-13765","Edward Hooks",44,"OFF-PA-10004327","Xerox 1911","Office Supplies","CA-2016-135776","Standard Class","47.9"
"EH-13765","Edward Hooks",44,"OFF-EN-10004773","Staple envelope","Office Supplies","CA-2016-135776","Standard Class","61.96"
"EH-13765","Edward Hooks",44,"OFF-ST-10003470","Tennsco Snap-Together Open Shelving Units  Starter Sets and Add-On Units","Office Supplies","CA-2016-135776","Standard Class","1117.92"
"AC-10660","Anna Chung",30,"FUR-CH-10003761","Global Italian Leather Office Chair","Furniture","US-2014-122021","First Class","183.372"
"AC-10660","Anna Chung",30,"OFF-PA-10002230","Xerox 1897","Office Supplies","US-2014-122021","First Class","7.968"
"SG-20470","Sheri Gordon",44,"OFF-BI-10000088","GBC Imprintable Covers","Office Supplies","CA-2016-130484","Standard Class","26.352"
"CA-12310","Christine Abelman",68,"OFF-ST-10001526","Iceberg Mobile Mega Data/Printer Cart ","Office Supplies","CA-2017-120936","Standard Class","481.32"
"CA-12310","Christine Abelman",68,"OFF-SU-10002557","Fiskars Spring-Action Scissors","Office Supplies","CA-2017-120936","Standard Class","13.98"
"SH-20395","Shahid Hopkins",66,"OFF-BI-10003669","3M Organizer Strips","Office Supplies","CA-2017-110884","Standard Class","25.92"
"SH-20395","Shahid Hopkins",66,"OFF-LA-10003510","Avery 4027 File Folder Labels for Dot Matrix Printers  5000 Labels per Box  White","Office Supplies","CA-2017-110884","Standard Class","91.59"
"MC-17605","Matt Connell",49,"FUR-CH-10003746","Hon 4070 Series Pagoda Round Back Stacking Chairs","Furniture","US-2014-161613","Second Class","674.058"
"JE-15610","Jim Epp",38,"OFF-BI-10003476","Avery Metallic Poly Binders","Office Supplies","US-2014-146353","Second Class","22.92"
"JE-15610","Jim Epp",38,"OFF-ST-10001469","Fellowes Bankers Box Recycled Super Stor/Drawer","Office Supplies","US-2014-146353","Second Class","269.9"
"MS-17530","MaryBeth Skach",45,"OFF-BI-10001757","Pressboard Hanging Data Binders for Unburst Sheets","Office Supplies","CA-2014-133809","Second Class","11.808"
"MS-17530","MaryBeth Skach",45,"TEC-PH-10004875","PNY Rapid USB Car Charger - Black","Technology","CA-2014-133809","Second Class","9.588"
